"","date","block","plot","rep","t_num","g_ht","clip_id","d_sub2","clip"
"4689","7/7/2021",2,"F10",3,2,5,"PR1",11,"PR"
"4690","7/7/2021",2,"F10",3,2,7.5,"PR2",11,"PR"
"4691","7/7/2021",2,"F10",3,2,20.5,"CT1",11,"CT"
"4692","7/7/2021",2,"F10",3,3,10.5,"PU1",11,"PU"
"4693","7/7/2021",2,"F10",3,3,20.5,"PU2",11,"PU"
"4694","7/7/2021",2,"F10",3,3,24,"CT2",11,"CT"
"4695","7/7/2021",2,"F10",4,2,3,"PR1",11,"PR"
"4696","7/7/2021",2,"F10",4,2,8,"PR2",11,"PR"
"4697","7/7/2021",2,"F10",4,3,16.3,"PU1",11,"PU"
"4698","7/7/2021",2,"F10",4,3,21,"CT2",11,"CT"
"4699","7/7/2021",2,"F10",4,5,15.5,"PU2",11,"PU"
"4700","7/7/2021",2,"F10",4,5,21.5,"CT1",11,"CT"
"4701","7/7/2021",2,"F10",5,2,6.5,"PR1",11,"PR"
"4702","7/7/2021",2,"F10",5,2,6.5,"PR2",11,"PR"
"4703","7/7/2021",2,"F10",5,2,13,"CT1",11,"CT"
"4704","7/7/2021",2,"F10",5,2,16,"PU2",11,"PU"
"4705","7/7/2021",2,"F10",5,3,14,"PU1",11,"PU"
"4706","7/7/2021",2,"F10",5,3,20,"CT2",11,"CT"
"4707","7/7/2021",2,"F10",6,2,3,"PR1",11,"PR"
"4708","7/7/2021",2,"F10",6,2,3.7,"PR2",11,"PR"
"4709","7/7/2021",2,"F10",6,3,15.5,"PU2",11,"PU"
"4710","7/7/2021",2,"F10",6,3,18,"PU1",11,"PU"
"4711","7/7/2021",2,"F10",6,3,22,"CT1",11,"CT"
"4712","7/7/2021",2,"F10",6,3,22,"CT2",11,"CT"
"4713","7/7/2021",2,"F10",7,2,6,"PR2",11,"PR"
"4714","7/7/2021",2,"F10",7,2,8.1,"PR1",11,"PR"
"4715","7/7/2021",2,"F10",7,3,17,"PU2",11,"PU"
"4716","7/7/2021",2,"F10",7,3,19,"CT2",11,"CT"
"4717","7/7/2021",2,"F10",7,3,19.1,"PU1",11,"PU"
"4718","7/7/2021",2,"F10",7,4,15,"CT1",11,"CT"
"4719","7/7/2021",2,"F10",8,2,16,"PU2",11,"PU"
"4720","7/7/2021",2,"F10",8,3,5,"PR2",11,"PR"
"4721","7/7/2021",2,"F10",8,3,6.1,"PR1",11,"PR"
"4722","7/7/2021",2,"F10",8,3,12.3,"PU1",11,"PU"
"4723","7/7/2021",2,"F10",8,3,14.5,"CT1",11,"CT"
"4724","7/7/2021",2,"F10",8,3,23,"CT2",11,"CT"
"4725","7/7/2021",2,"F10",9,2,3,"PR1",11,"PR"
"4726","7/7/2021",2,"F10",9,2,8.5,"PR2",11,"PR"
"4727","7/7/2021",2,"F10",9,2,11,"PU1",11,"PU"
"4728","7/7/2021",2,"F10",9,3,18,"CT2",11,"CT"
"4729","7/7/2021",2,"F10",9,3,24,"PU2",11,"PU"
"4730","7/7/2021",2,"F10",9,6,17,"CT1",11,"CT"
"4731","7/7/2021",2,"F10",10,2,8.1,"PR1",11,"PR"
"4732","7/7/2021",2,"F10",10,2,9,"PR2",11,"PR"
"4733","7/7/2021",2,"F10",10,2,18.5,"CT1",11,"CT"
"4734","7/7/2021",2,"F10",10,3,18,"CT2",11,"CT"
"4735","7/7/2021",2,"F10",10,3,20,"PU2",11,"PU"
"4736","7/7/2021",2,"F10",10,3,21.5,"PU1",11,"PU"
"4737","7/7/2021",2,"F2",1,1,3.6,"PR2",11,"PR"
"4738","7/7/2021",2,"F2",1,2,6.8,"PR1",11,"PR"
"4739","7/7/2021",2,"F2",1,2,13,"PU2",11,"PU"
"4740","7/7/2021",2,"F2",1,3,13.5,"PU1",11,"PU"
"4741","7/7/2021",2,"F2",1,3,21.5,"CT1",11,"CT"
"4742","7/7/2021",2,"F2",1,4,14.5,"CT2",11,"CT"
"4743","7/7/2021",2,"F2",2,2,4.5,"PR1",11,"PR"
"4744","7/7/2021",2,"F2",2,2,20,"CT2",11,"CT"
"4745","7/7/2021",2,"F2",2,3,4.8,"PR2",11,"PR"
"4746","7/7/2021",2,"F2",2,3,12.5,"PU2",11,"PU"
"4747","7/7/2021",2,"F2",2,3,17.5,"CT1",11,"CT"
"4748","7/7/2021",2,"F2",2,4,20,"PU1",11,"PU"
"4749","7/7/2021",2,"F2",3,2,14.3,"PU2",11,"PU"
"4750","7/7/2021",2,"F2",3,2,16.6,"CT1",11,"CT"
"4751","7/7/2021",2,"F2",3,3,3.2,"PR2",11,"PR"
"4752","7/7/2021",2,"F2",3,3,7.3,"PR1",11,"PR"
"4753","7/7/2021",2,"F2",3,3,14.5,"PU1",11,"PU"
"4754","7/7/2021",2,"F2",3,3,18.5,"CT2",11,"CT"
"4755","7/7/2021",2,"F2",4,2,1.8,"PR2",11,"PR"
"4756","7/7/2021",2,"F2",4,2,4,"PR1",11,"PR"
"4757","7/7/2021",2,"F2",4,2,8.4,"PU2",11,"PU"
"4758","7/7/2021",2,"F2",4,2,22,"CT2",11,"CT"
"4759","7/7/2021",2,"F2",4,3,16.5,"CT1",11,"CT"
"4760","7/7/2021",2,"F2",4,3,18.5,"PU1",11,"PU"
"4761","7/7/2021",2,"F2",5,1,5.6,"PR1",11,"PR"
"4762","7/7/2021",2,"F2",5,2,5.2,"PR2",11,"PR"
"4763","7/7/2021",2,"F2",5,2,10.5,"PU2",11,"PU"
"4764","7/7/2021",2,"F2",5,2,19,"CT1",11,"CT"
"4765","7/7/2021",2,"F2",5,3,12,"CT2",11,"CT"
"4766","7/7/2021",2,"F2",5,3,16,"PU1",11,"PU"
"4767","7/7/2021",2,"F2",6,2,3.1,"PR2",11,"PR"
"4768","7/7/2021",2,"F2",6,2,5.7,"PR1",11,"PR"
"4769","7/7/2021",2,"F2",6,3,13.5,"PU1",11,"PU"
"4770","7/7/2021",2,"F2",6,3,14,"CT2",11,"CT"
"4771","7/7/2021",2,"F2",6,3,14,"PU2",11,"PU"
"4772","7/7/2021",2,"F2",6,3,18.5,"CT1",11,"CT"
"4773","7/7/2021",2,"F2",7,1,2.5,"PR2",11,"PR"
"4774","7/7/2021",2,"F2",7,2,7.6,"PR1",11,"PR"
"4775","7/7/2021",2,"F2",7,2,17.2,"CT1",11,"CT"
"4776","7/7/2021",2,"F2",7,3,13,"CT2",11,"CT"
"4777","7/7/2021",2,"F2",7,3,13,"PU2",11,"PU"
"4778","7/7/2021",2,"F2",7,3,15.5,"PU1",11,"PU"
"4779","7/7/2021",2,"F2",8,2,3.5,"PR2",11,"PR"
"4780","7/7/2021",2,"F2",8,2,6,"PR1",11,"PR"
"4781","7/7/2021",2,"F2",8,3,11.3,"PU2",11,"PU"
"4782","7/7/2021",2,"F2",8,3,13,"PU1",11,"PU"
"4783","7/7/2021",2,"F2",8,3,16.5,"CT1",11,"CT"
"4784","7/7/2021",2,"F2",8,3,22,"CT2",11,"CT"
"4785","7/7/2021",2,"F2",9,2,5.9,"PR2",11,"PR"
"4786","7/7/2021",2,"F2",9,2,8.6,"PR1",11,"PR"
"4787","7/7/2021",2,"F2",9,3,11.1,"PU2",11,"PU"
"4788","7/7/2021",2,"F2",9,3,15.5,"PU1",11,"PU"
"4789","7/7/2021",2,"F2",9,3,18,"CT2",11,"CT"
"4790","7/7/2021",2,"F2",9,3,19.7,"CT1",11,"CT"
"4791","7/7/2021",2,"F2",10,2,13.7,"PU2",11,"PU"
"4792","7/7/2021",2,"F2",10,3,3,"PR2",11,"PR"
"4793","7/7/2021",2,"F2",10,3,8.2,"PR1",11,"PR"
"4794","7/7/2021",2,"F2",10,3,16,"PU1",11,"PU"
"4795","7/7/2021",2,"F2",10,3,19.5,"CT2",11,"CT"
"4796","7/7/2021",2,"F2",10,3,20.7,"CT1",11,"CT"
"4797","7/7/2021",2,"F5",1,2,3,"PR1",11,"PR"
"4798","7/7/2021",2,"F5",1,2,5.9,"PR2",11,"PR"
"4799","7/7/2021",2,"F5",1,3,17,"CT2",11,"CT"
"4800","7/7/2021",2,"F5",1,3,20,"PU2",11,"PU"
"4801","7/7/2021",2,"F5",1,4,14.5,"CT1",11,"CT"
"4802","7/7/2021",2,"F5",2,2,5.2,"PR1",11,"PR"
"4803","7/7/2021",2,"F5",2,3,8.8,"PR2",11,"PR"
"4804","7/7/2021",2,"F5",2,3,16.5,"CT1",11,"CT"
"4805","7/7/2021",2,"F5",2,4,22,"PU2",11,"PU"
"4806","7/7/2021",2,"F5",2,5,16.5,"CT2",11,"CT"
"4807","7/7/2021",2,"F5",3,1,13,"CT1",11,"CT"
"4808","7/7/2021",2,"F5",3,2,4,"PR1",11,"PR"
"4809","7/7/2021",2,"F5",3,2,6.9,"PR2",11,"PR"
"4810","7/7/2021",2,"F5",3,2,22.6,"PU2",11,"PU"
"4811","7/7/2021",2,"F5",3,4,12,"CT2",11,"CT"
"4812","7/7/2021",2,"F5",4,1,7.1,"PR1",11,"PR"
"4813","7/7/2021",2,"F5",4,2,6.3,"PR2",11,"PR"
"4814","7/7/2021",2,"F5",4,3,12,"CT2",11,"CT"
"4815","7/7/2021",2,"F5",4,3,12.6,"PU2",11,"PU"
"4816","7/7/2021",2,"F5",4,3,15.5,"CT1",11,"CT"
"4817","7/7/2021",2,"F5",5,2,12.5,"CT2",11,"CT"
"4818","7/7/2021",2,"F5",5,3,5.5,"PR2",11,"PR"
"4819","7/7/2021",2,"F5",5,3,9,"PR1",11,"PR"
"4820","7/7/2021",2,"F5",5,3,14,"CT1",11,"CT"
"4821","7/7/2021",2,"F5",5,4,22.1,"PU2",11,"PU"
"4822","7/7/2021",2,"F5",6,2,2.1,"PR1",11,"PR"
"4823","7/7/2021",2,"F5",6,2,4.6,"PR2",11,"PR"
"4824","7/7/2021",2,"F5",6,2,9.5,"CT2",11,"CT"
"4825","7/7/2021",2,"F5",6,3,15.5,"PU2",11,"PU"
"4826","7/7/2021",2,"F5",6,4,17.5,"CT1",11,"CT"
"4827","7/7/2021",2,"F5",7,2,4.5,"PR2",11,"PR"
"4828","7/7/2021",2,"F5",7,2,14.2,"PU2",11,"PU"
"4829","7/7/2021",2,"F5",7,3,5,"PR1",11,"PR"
"4830","7/7/2021",2,"F5",7,3,13,"CT2",11,"CT"
"4831","7/7/2021",2,"F5",7,3,20,"CT1",11,"CT"
"4832","7/7/2021",2,"F5",8,2,8,"PR2",11,"PR"
"4833","7/7/2021",2,"F5",8,2,12.7,"PU2",11,"PU"
"4834","7/7/2021",2,"F5",8,2,18.5,"CT2",11,"CT"
"4835","7/7/2021",2,"F5",8,3,4.8,"PR1",11,"PR"
"4836","7/7/2021",2,"F5",8,NA,NA,"CT1",11,"CT"
"4837","7/7/2021",2,"F5",9,2,6.4,"PR2",11,"PR"
"4838","7/7/2021",2,"F5",9,3,14,"CT1",11,"CT"
"4839","7/7/2021",2,"F5",9,3,15.5,"PU2",11,"PU"
"4840","7/7/2021",2,"F5",9,4,4.1,"PR1",11,"PR"
"4841","7/7/2021",2,"F5",9,5,12.5,"CT2",11,"CT"
"4842","7/7/2021",2,"F5",10,2,3,"PR1",11,"PR"
"4843","7/7/2021",2,"F5",10,2,7.5,"PR2",11,"PR"
"4844","7/7/2021",2,"F5",10,2,9,"PU2",11,"PU"
"4845","7/7/2021",2,"F5",10,3,14,"CT2",11,"CT"
"4846","7/7/2021",2,"F5",10,3,17.5,"CT1",11,"CT"
"4847","7/7/2021",3,"CT",1,1,12.5,"PU2",11,"PU"
"4848","7/7/2021",3,"CT",1,2,4.5,"PR2",11,"PR"
"4849","7/7/2021",3,"CT",1,2,12.75,"CT1",11,"CT"
"4850","7/7/2021",3,"CT",1,3,8,"PR1",11,"PR"
"4851","7/7/2021",3,"CT",1,3,11.5,"CT2",11,"CT"
"4852","7/7/2021",3,"CT",1,3,14.1,"PU1",11,"PU"
"4853","7/7/2021",3,"CT",2,2,5.6,"PR1",11,"PR"
"4854","7/7/2021",3,"CT",2,2,11.5,"PU1",11,"PU"
"4855","7/7/2021",3,"CT",2,2,12.5,"CT1",11,"CT"
"4856","7/7/2021",3,"CT",2,2,12.5,"PU2",11,"PU"
"4857","7/7/2021",3,"CT",2,3,5.5,"PR2",11,"PR"
"4858","7/7/2021",3,"CT",2,3,11.5,"CT2",11,"CT"
"4859","7/7/2021",3,"CT",3,2,5,"PR2",11,"PR"
"4860","7/7/2021",3,"CT",3,2,10.5,"CT1",11,"CT"
"4861","7/7/2021",3,"CT",3,2,13.2,"PU1",11,"PU"
"4862","7/7/2021",3,"CT",3,3,8.6,"PR1",11,"PR"
"4863","7/7/2021",3,"CT",3,4,9,"PU2",11,"PU"
"4864","7/7/2021",3,"CT",3,4,11,"CT2",11,"CT"
"4865","7/7/2021",3,"CT",4,2,4,"PR2",11,"PR"
"4866","7/7/2021",3,"CT",4,2,8.6,"PR1",11,"PR"
"4867","7/7/2021",3,"CT",4,2,9,"CT2",11,"CT"
"4868","7/7/2021",3,"CT",4,2,11,"PU2",11,"PU"
"4869","7/7/2021",3,"CT",4,2,18.5,"CT1",11,"CT"
"4870","7/7/2021",3,"CT",4,4,14.1,"PU1",11,"PU"
"4871","7/7/2021",3,"CT",5,2,6,"PR2",11,"PR"
"4872","7/7/2021",3,"CT",5,2,8.7,"PR1",11,"PR"
"4873","7/7/2021",3,"CT",5,2,13.5,"PU2",11,"PU"
"4874","7/7/2021",3,"CT",5,3,11,"CT2",11,"CT"
"4875","7/7/2021",3,"CT",5,3,13.1,"PU1",11,"PU"
"4876","7/7/2021",3,"CT",5,4,15.5,"CT1",11,"CT"
"4877","7/7/2021",3,"CT",6,1,4,"CT1",11,"CT"
"4878","7/7/2021",3,"CT",6,2,4.2,"PR2",11,"PR"
"4879","7/7/2021",3,"CT",6,2,7.7,"PR1",11,"PR"
"4880","7/7/2021",3,"CT",6,2,14,"CT2",11,"CT"
"4881","7/7/2021",3,"CT",6,3,11.5,"PU2",11,"PU"
"4882","7/7/2021",3,"CT",6,3,14,"PU1",11,"PU"
"4883","7/7/2021",3,"CT",7,2,3.7,"PR2",11,"PR"
"4884","7/7/2021",3,"CT",7,2,13,"PU2",11,"PU"
"4885","7/7/2021",3,"CT",7,3,6.4,"PR1",11,"PR"
"4886","7/7/2021",3,"CT",7,3,12,"CT1",11,"CT"
"4887","7/7/2021",3,"CT",7,3,15.2,"PU1",11,"PU"
"4888","7/7/2021",3,"CT",7,6,11,"CT2",11,"CT"
"4889","7/7/2021",3,"CT",8,2,2,"PR2",11,"PR"
"4890","7/7/2021",3,"CT",8,2,7.4,"PR1",11,"PR"
"4891","7/7/2021",3,"CT",8,2,10.5,"CT1",11,"CT"
"4892","7/7/2021",3,"CT",8,2,12.5,"PU2",11,"PU"
"4893","7/7/2021",3,"CT",8,3,11,"PU1",11,"PU"
"4894","7/7/2021",3,"CT",8,4,10,"CT2",11,"CT"
"4895","7/7/2021",3,"CT",9,2,2,"PR2",11,"PR"
"4896","7/7/2021",3,"CT",9,2,5.5,"CT1",11,"CT"
"4897","7/7/2021",3,"CT",9,2,11,"PU2",11,"PU"
"4898","7/7/2021",3,"CT",9,3,7.5,"PR1",11,"PR"
"4899","7/7/2021",3,"CT",9,4,8,"CT2",11,"CT"
"4900","7/7/2021",3,"CT",9,4,13.3,"PU1",11,"PU"
"4901","7/7/2021",3,"CT",10,2,4.3,"PR1",11,"PR"
"4902","7/7/2021",3,"CT",10,2,12,"CT1",11,"CT"
"4903","7/7/2021",3,"CT",10,3,3,"PR2",11,"PR"
"4904","7/7/2021",3,"CT",10,3,9,"PU2",11,"PU"
"4905","7/7/2021",3,"CT",10,3,14.3,"PU1",11,"PU"
"4906","7/7/2021",3,"CT",10,4,11,"CT2",11,"CT"
"4907","7/7/2021",3,"F10",1,2,1.5,"PR2",11,"PR"
"4908","7/7/2021",3,"F10",1,2,8.5,"CT2",11,"CT"
"4909","7/7/2021",3,"F10",1,3,15.5,"PU2",11,"PU"
"4910","7/7/2021",3,"F10",1,3,18,"PU1",11,"PU"
"4911","7/7/2021",3,"F10",1,3,19.5,"CT1",11,"CT"
"4912","7/7/2021",3,"F10",2,2,2.75,"PR2",11,"PR"
"4913","7/7/2021",3,"F10",2,2,11.5,"PU2",11,"PU"
"4914","7/7/2021",3,"F10",2,2,14.3,"PU1",11,"PU"
"4915","7/7/2021",3,"F10",2,3,12.5,"CT1",11,"CT"
"4916","7/7/2021",3,"F10",2,3,14,"CT2",11,"CT"
"4917","7/7/2021",3,"F10",3,1,6.5,"PR2",11,"PR"
"4918","7/7/2021",3,"F10",3,2,8,"PU2",11,"PU"
"4919","7/7/2021",3,"F10",3,2,9.3,"PU1",11,"PU"
"4920","7/7/2021",3,"F10",3,3,15.5,"CT1",11,"CT"
"4921","7/7/2021",3,"F10",3,4,14,"CT2",11,"CT"
"4922","7/7/2021",3,"F10",4,2,7,"PR2",11,"PR"
"4923","7/7/2021",3,"F10",4,2,12.2,"PU1",11,"PU"
"4924","7/7/2021",3,"F10",4,3,15.5,"CT1",11,"CT"
"4925","7/7/2021",3,"F10",4,3,18,"CT2",11,"CT"
"4926","7/7/2021",3,"F10",4,3,20,"PU2",11,"PU"
"4927","7/7/2021",3,"F10",5,2,7.5,"CT1",11,"CT"
"4928","7/7/2021",3,"F10",5,2,7.5,"PU2",11,"PU"
"4929","7/7/2021",3,"F10",5,2,8.3,"PU1",11,"PU"
"4930","7/7/2021",3,"F10",5,2,17,"CT2",11,"CT"
"4931","7/7/2021",3,"F10",5,4,4,"PR2",11,"PR"
"4932","7/7/2021",3,"F10",6,2,4.5,"PR2",11,"PR"
"4933","7/7/2021",3,"F10",6,2,17.1,"PU1",11,"PU"
"4934","7/7/2021",3,"F10",6,3,17,"CT2",11,"CT"
"4935","7/7/2021",3,"F10",6,3,17.5,"CT1",11,"CT"
"4936","7/7/2021",3,"F10",6,3,19,"PU2",11,"PU"
"4937","7/7/2021",3,"F10",7,1,12,"PU1",11,"PU"
"4938","7/7/2021",3,"F10",7,2,11,"CT1",11,"CT"
"4939","7/7/2021",3,"F10",7,3,4.5,"PR2",11,"PR"
"4940","7/7/2021",3,"F10",7,3,9,"PU2",11,"PU"
"4941","7/7/2021",3,"F10",7,3,13,"CT2",11,"CT"
"4942","7/7/2021",3,"F10",8,2,3,"PR2",11,"PR"
"4943","7/7/2021",3,"F10",8,2,12,"PU2",11,"PU"
"4944","7/7/2021",3,"F10",8,3,10.7,"PU1",11,"PU"
"4945","7/7/2021",3,"F10",8,3,18,"CT2",11,"CT"
"4946","7/7/2021",3,"F10",8,4,9,"CT1",11,"CT"
"4947","7/7/2021",3,"F10",9,3,11.5,"PU2",11,"PU"
"4948","7/7/2021",3,"F10",9,3,15.8,"PU1",11,"PU"
"4949","7/7/2021",3,"F10",9,3,19.5,"CT1",11,"CT"
"4950","7/7/2021",3,"F10",9,3,20,"CT2",11,"CT"
"4951","7/7/2021",3,"F10",10,2,4.9,"PU1",11,"PU"
"4952","7/7/2021",3,"F10",10,2,5,"PR2",11,"PR"
"4953","7/7/2021",3,"F10",10,2,5.5,"PU2",11,"PU"
"4954","7/7/2021",3,"F10",10,2,15,"CT1",11,"CT"
"4955","7/7/2021",3,"F10",10,4,17,"CT2",11,"CT"
"4956","7/7/2021",3,"F5",1,2,6.5,"PR1",11,"PR"
"4957","7/7/2021",3,"F5",1,2,16.4,"CT2",11,"CT"
"4958","7/7/2021",3,"F5",1,3,8.1,"PR2",11,"PR"
"4959","7/7/2021",3,"F5",1,3,13.1,"PU2",11,"PU"
"4960","7/7/2021",3,"F5",1,3,17,"PU1",11,"PU"
"4961","7/7/2021",3,"F5",1,3,20.5,"CT1",11,"CT"
"4962","7/7/2021",3,"F5",2,2,2.5,"PR1",11,"PR"
"4963","7/7/2021",3,"F5",2,2,6.5,"PR2",11,"PR"
"4964","7/7/2021",3,"F5",2,2,19.6,"CT2",11,"CT"
"4965","7/7/2021",3,"F5",2,3,15.1,"PU2",11,"PU"
"4966","7/7/2021",3,"F5",2,3,17,"CT1",11,"CT"
"4967","7/7/2021",3,"F5",2,3,17,"PU1",11,"PU"
"4968","7/7/2021",3,"F5",3,2,3.5,"PR1",11,"PR"
"4969","7/7/2021",3,"F5",3,2,6,"PU1",11,"PU"
"4970","7/7/2021",3,"F5",3,2,9,"PU2",11,"PU"
"4971","7/7/2021",3,"F5",3,2,9.7,"PR2",11,"PR"
"4972","7/7/2021",3,"F5",3,3,16.5,"CT1",11,"CT"
"4973","7/7/2021",3,"F5",3,3,16.8,"CT2",11,"CT"
"4974","7/7/2021",3,"F5",4,2,5,"PR1",11,"PR"
"4975","7/7/2021",3,"F5",4,2,11,"PU1",11,"PU"
"4976","7/7/2021",3,"F5",4,3,9.9,"PR2",11,"PR"
"4977","7/7/2021",3,"F5",4,3,10.9,"PU2",11,"PU"
"4978","7/7/2021",3,"F5",4,3,15.6,"CT2",11,"CT"
"4979","7/7/2021",3,"F5",4,4,11.5,"CT1",11,"CT"
"4980","7/7/2021",3,"F5",5,2,4,"PR1",11,"PR"
"4981","7/7/2021",3,"F5",5,2,4,"PR2",11,"PR"
"4982","7/7/2021",3,"F5",5,2,5,"PU1",11,"PU"
"4983","7/7/2021",3,"F5",5,3,7.5,"PU2",11,"PU"
"4984","7/7/2021",3,"F5",5,4,17.5,"CT1",11,"CT"
"4985","7/7/2021",3,"F5",5,4,19.5,"CT2",11,"CT"
"4986","7/7/2021",3,"F5",6,2,2.5,"PR1",11,"PR"
"4987","7/7/2021",3,"F5",6,2,7.5,"PR2",11,"PR"
"4988","7/7/2021",3,"F5",6,2,10.6,"PU2",11,"PU"
"4989","7/7/2021",3,"F5",6,3,9,"CT1",11,"CT"
"4990","7/7/2021",3,"F5",6,3,22,"CT2",11,"CT"
"4991","7/7/2021",3,"F5",6,4,11.5,"PU1",11,"PU"
"4992","7/7/2021",3,"F5",7,2,4,"PR1",11,"PR"
"4993","7/7/2021",3,"F5",7,3,4.5,"PR2",11,"PR"
"4994","7/7/2021",3,"F5",7,3,10.1,"PU2",11,"PU"
"4995","7/7/2021",3,"F5",7,3,15,"PU1",11,"PU"
"4996","7/7/2021",3,"F5",7,3,16.6,"CT2",11,"CT"
"4997","7/7/2021",3,"F5",7,6,15.5,"CT1",11,"CT"
"4998","7/7/2021",3,"F5",8,2,3.5,"PR1",11,"PR"
"4999","7/7/2021",3,"F5",8,2,9.5,"PR2",11,"PR"
"5000","7/7/2021",3,"F5",8,2,11.6,"PU2",11,"PU"
"5001","7/7/2021",3,"F5",8,3,16.5,"CT2",11,"CT"
"5002","7/7/2021",3,"F5",8,3,17,"PU1",11,"PU"
"5003","7/7/2021",3,"F5",8,4,16,"CT1",11,"CT"
"5004","7/7/2021",3,"F5",9,2,4,"PR1",11,"PR"
"5005","7/7/2021",3,"F5",9,2,6,"PR2",11,"PR"
"5006","7/7/2021",3,"F5",9,2,14,"CT1",11,"CT"
"5007","7/7/2021",3,"F5",9,2,18.2,"PU2",11,"PU"
"5008","7/7/2021",3,"F5",9,3,15,"PU1",11,"PU"
"5009","7/7/2021",3,"F5",9,3,17.5,"CT2",11,"CT"
"5010","7/7/2021",3,"F5",10,2,5.5,"PR1",11,"PR"
"5011","7/7/2021",3,"F5",10,2,7.3,"PR2",11,"PR"
"5012","7/7/2021",3,"F5",10,3,2,"PU1",11,"PU"
"5013","7/7/2021",3,"F5",10,3,12.8,"PU2",11,"PU"
"5014","7/7/2021",3,"F5",10,3,14,"CT1",11,"CT"
"5015","7/7/2021",3,"F5",10,3,16.1,"CT2",11,"CT"
"5016","7/9/2018",1,"F5",1,3,10,"PU1",1,"PU"
"5017","7/9/2018",1,"F5",2,2,10.5,"PU1",1,"PU"
"5018","7/9/2018",1,"F5",3,1,7,"PU1",1,"PU"
"5019","7/9/2018",1,"F5",4,3,15,"PU1",1,"PU"
"5020","7/9/2018",1,"F5",5,2,12,"PU1",1,"PU"
"5021","7/9/2018",1,"F5",6,1,8,"PU1",1,"PU"
"5022","7/9/2018",1,"F5",1,1,10.2,"PU2",1,"PU"
"5023","7/9/2018",1,"F5",2,3,8,"PU2",1,"PU"
"5024","7/9/2018",1,"F5",3,2,11.4,"PU2",1,"PU"
"5025","7/9/2018",1,"F5",4,3,11.1,"PU2",1,"PU"
"5026","7/9/2018",1,"F5",5,2,11.5,"PU2",1,"PU"
"5027","7/9/2018",1,"F5",6,2,7.3,"PU2",1,"PU"
"5028","7/9/2018",1,"F5",1,2,7.5,"PR1",1,"PR"
"5029","7/9/2018",1,"F5",2,4,7,"PR1",1,"PR"
"5030","7/9/2018",1,"F5",3,2,6.8,"PR1",1,"PR"
"5031","7/9/2018",1,"F5",4,2,7.3,"PR1",1,"PR"
"5032","7/9/2018",1,"F5",5,1,7.3,"PR1",1,"PR"
"5033","7/9/2018",1,"F5",6,2,8.7,"PR1",1,"PR"
"5034","7/9/2018",1,"F5",1,2,7.4,"PR2",1,"PR"
"5035","7/9/2018",1,"F5",2,1,8,"PR2",1,"PR"
"5036","7/9/2018",1,"F5",3,2,8.6,"PR2",1,"PR"
"5037","7/9/2018",1,"F5",4,3,7.3,"PR2",1,"PR"
"5038","7/9/2018",1,"F5",5,1,5.3,"PR2",1,"PR"
"5039","7/9/2018",1,"F5",6,1,8.9,"PR2",1,"PR"
"5040","7/9/2018",1,"F5",1,1,16.1,"CT1",1,"CT"
"5041","7/9/2018",1,"F5",2,3,18,"CT1",1,"CT"
"5042","7/9/2018",1,"F5",3,1,19.4,"CT1",1,"CT"
"5043","7/9/2018",1,"F5",4,1,16.6,"CT1",1,"CT"
"5044","7/9/2018",1,"F5",5,1,17,"CT1",1,"CT"
"5045","7/9/2018",1,"F5",6,3,17.8,"CT1",1,"CT"
"5046","8/2/2019",1,"CT",1,3,7,"PR1",8,"PR"
"5047","8/2/2019",1,"CT",2,2,6,"PR1",8,"PR"
"5048","8/2/2019",1,"CT",3,2,4,"PR1",8,"PR"
"5049","8/2/2019",1,"CT",4,2,6,"PR1",8,"PR"
"5050","8/2/2019",1,"CT",5,2,4.5,"PR1",8,"PR"
"5051","8/2/2019",1,"CT",6,1,6.5,"PR1",8,"PR"
"5052","8/2/2019",1,"CT",1,3,3.5,"PR2",8,"PR"
"5053","8/2/2019",1,"CT",2,6,4,"PR2",8,"PR"
"5054","8/2/2019",1,"CT",3,3,2,"PR2",8,"PR"
"5055","8/2/2019",1,"CT",4,2,3.5,"PR2",8,"PR"
"5056","8/2/2019",1,"CT",5,3,5,"PR2",8,"PR"
"5057","8/2/2019",1,"CT",6,3,4,"PR2",8,"PR"
"5058","8/2/2019",1,"CT",1,3,10,"PU1",8,"PU"
"5059","8/2/2019",1,"CT",2,4,9.5,"PU1",8,"PU"
"5060","8/2/2019",1,"CT",3,1,4.5,"PU1",8,"PU"
"5061","8/2/2019",1,"CT",4,2,6,"PU1",8,"PU"
"5062","8/2/2019",1,"CT",5,4,8,"PU1",8,"PU"
"5063","8/2/2019",1,"CT",6,2,6.5,"PU1",8,"PU"
"5064","8/2/2019",1,"CT",1,3,10,"PU2",8,"PU"
"5065","8/2/2019",1,"CT",2,2,9,"PU2",8,"PU"
"5066","8/2/2019",1,"CT",3,4,11.5,"PU2",8,"PU"
"5067","8/2/2019",1,"CT",4,2,12.5,"PU2",8,"PU"
"5068","8/2/2019",1,"CT",5,3,13,"PU2",8,"PU"
"5069","8/2/2019",1,"CT",6,3,8.5,"PU2",8,"PU"
"5070","8/2/2019",1,"CT",1,3,13.5,"CT1",8,"CT"
"5071","8/2/2019",1,"CT",2,3,12.5,"CT1",8,"CT"
"5072","8/2/2019",1,"CT",3,3,14.5,"CT1",8,"CT"
"5073","8/2/2019",1,"CT",4,3,9,"CT1",8,"CT"
"5074","8/2/2019",1,"CT",5,4,9.5,"CT1",8,"CT"
